Data,Category,Ativos,ANR,Falhas,Views,Instalações,Visibility,Total Reviews,Rate,fiveStars,fourStars,threeStars,twoStars,oneStar,total,score,poisition,App,Aquisição de Usuários,Nota Média,Desinstalações,Visualizações,Instalações Unicas,Conversão,AIS
2020-06-23,FINANCE,815863,238,327,,12.551,,,,4994,763,633,452,1829,8671,"3,766",29,iti Itaú: conta digital pra pagar e transferir,8.736,"3,27",12.724,26459,8240,31.1%,improve 3
2020-06-24,FINANCE,814401,218,245,,11.719,,,,4975,733,613,482,1899,8702,"3,736",33,iti Itaú: conta digital pra pagar e transferir,8.167,"3,88",12.513,25725,7699,29.9%,improve 3
2020-06-25,FINANCE,813323,198,285,,11.965,,,,5033,733,592,462,1908,8728,"3,747",34,iti Itaú: conta digital pra pagar e transferir,8.524,"3,72",12.447,26129,8046,30.8%,improve 3
2020-06-26,FINANCE,811747,219,239,,11.618,,,,5008,722,622,451,1947,8750,"3,731",36,iti Itaú: conta digital pra pagar e transferir,8.252,"3,59",12.668,24218,7836,32.4%,improve 3
2020-06-27,FINANCE,809650,173,233,,10.590,,,,4969,742,642,481,1937,8771,"3,721",35,iti Itaú: conta digital pra pagar e transferir,6.744,"3,24",12.457,20621,6308,30.6%,improve 3
2020-06-28,FINANCE,806503,104,125,,8.352,,,,4971,723,632,512,1958,8796,"3,709",35,iti Itaú: conta digital pra pagar e transferir,5.402,"4,41",10.974,18287,5099,27.9%,improve 3
2020-06-29,FINANCE,804236,234,339,,13.148,,,,4986,732,632,511,1956,8817,"3,712",32,iti Itaú: conta digital pra pagar e transferir,8.705,"3,04",14.157,26102,8174,31.3%,improve 3
2020-06-30,FINANCE,806636,295,484,,18.763,,,,5018,752,612,501,1957,8840,"3,721",34,iti Itaú: conta digital pra pagar e transferir,11.802,"3,76",15.367,33644,11236,33.4%,improve 3
2020-07-01,FINANCE,807207,361,374,,14.817,,,,5035,753,623,532,1929,8872,"3,725",34,iti Itaú: conta digital pra pagar e transferir,9.500,"3,08",13.555,26666,6583,24.7%,improve 3
2020-07-02,FINANCE,807402,281,354,,13.401,,,,5094,743,643,542,1888,8910,"3,742",35,iti Itaú: conta digital pra pagar e transferir,8.851,"4,19",12.425,31582,8708,27.6%,improve 3
2020-07-03,FINANCE,808213,273,242,,12.988,,,,5028,744,663,543,1971,8949,"3,706",36,iti Itaú: conta digital pra pagar e transferir,8.736,"3,76",11.494,25568,8535,33.4%,improve 3
2020-07-04,FINANCE,805895,204,133,,8.775,,,,5081,723,652,552,1958,8966,"3,716",37,iti Itaú: conta digital pra pagar e transferir,5.624,"3,5",10.389,14963,5612,37.5%,improve 3
2020-07-05,FINANCE,803169,154,84,,7.428,,,,5147,702,662,561,1906,8978,"3,737",37,iti Itaú: conta digital pra pagar e transferir,4.693,"3,88",9.769,12531,4605,36.7%,improve 3
2020-07-06,FINANCE,803816,377,342,,12.852,,,,5102,753,672,572,1898,8997,"3,732",38,iti Itaú: conta digital pra pagar e transferir,8.003,"4,29",11.619,18014,7791,43.2%,improve 3
2020-07-07,FINANCE,803040,418,384,,10.302,,,,5088,800,709,577,1926,9100,"3,719",43,iti Itaú: conta digital pra pagar e transferir,6.383,"3,96",10.425,13189,6193,47.0%,improve 3
2020-07-08,FINANCE,800751,382,312,,10.134,,,,5053,875,704,593,1922,9147,"3,715",45,iti Itaú: conta digital pra pagar e transferir,6.286,"3,96",11.460,12514,6044,48.3%,improve 3
2020-07-09,FINANCE,799265,379,253,,9.573,,,,5060,965,694,573,1901,9193,"3,73",48,iti Itaú: conta digital pra pagar e transferir,5.846,"3,55",10.315,11476,5660,49.3%,improve 3
2020-07-10,FINANCE,798652,293,181,,9.271,,,,5085,964,673,572,1929,9223,"3,727",52,iti Itaú: conta digital pra pagar e transferir,4.995,"3,94",9.101,9632,4835,50.2%,improve 3
2020-07-11,FINANCE,796993,194,111,,6.241,,,,5056,985,683,593,1940,9257,"3,716",51,iti Itaú: conta digital pra pagar e transferir,3.694,"4,23",7.579,7403,3594,48.5%,improve 3
2020-07-12,FINANCE,794087,177,106,,5.211,,,,5079,953,682,612,1957,9283,"3,709",54,iti Itaú: conta digital pra pagar e transferir,3.152,"4,04",7.962,6148,3061,49.8%,improve 3
2020-07-13,FINANCE,793906,425,303,,10.970,,,,5103,934,733,592,1948,9310,"3,714",53,iti Itaú: conta digital pra pagar e transferir,6.402,4,10.692,12298,6248,50.8%,improve 3
2020-07-14,FINANCE,797284,377,240,,14.342,,,,5161,943,733,592,1907,9336,"3,734",53,iti Itaú: conta digital pra pagar e transferir,7.829,"4,07",10.226,25900,7663,29.6%,improve 3
2020-07-15,FINANCE,806049,472,284,,24.559,,,,5227,945,733,552,1920,9377,"3,747",51,iti Itaú: conta digital pra pagar e transferir,17.571,"3,47",15.050,64645,17387,26.9%,improve 3
2020-07-16,FINANCE,821301,495,392,,34.897,,,,5283,944,713,562,1908,9410,"3,758",49,iti Itaú: conta digital pra pagar e transferir,27.278,"3,84",18.911,166562,26745,16.1%,improve 3
2020-07-17,FINANCE,824814,427,328,,18.804,,,,5292,965,724,543,1931,9455,"3,755",40,iti Itaú: conta digital pra pagar e transferir,13.874,"3,68",14.519,66417,13334,20.1%,improve 3
2020-07-18,FINANCE,826767,365,220,,15.352,,,,5404,915,674,533,1972,9498,"3,763",28,iti Itaú: conta digital pra pagar e transferir,10.846,"3,34",12.590,44839,10541,23.5%,improve 3
2020-07-19,FINANCE,829431,259,140,,15.498,,,,5427,894,713,522,1980,9536,"3,762",23,iti Itaú: conta digital pra pagar e transferir,11.366,"3,9",12.224,70164,18804,26.8%,improve 3
2020-07-20,FINANCE,839236,509,416,,26.545,,,,5461,895,724,492,2001,9573,"3,765",21,iti Itaú: conta digital pra pagar e transferir,19.211,"4,24",15.884,103519,18860,18.2%,improve 3
2020-07-21,FINANCE,848409,417,393,,28.807,,,,5552,856,735,513,1974,9630,"3,778",23,iti Itaú: conta digital pra pagar e transferir,21.036,"3,64",18.534,87581,20607,23.5%,improve 3
2020-07-22,FINANCE,857375,322,361,,28.805,,,,5638,924,673,502,1929,9666,"3,811",20,iti Itaú: conta digital pra pagar e transferir,21.520,"3,46",18.782,86306,21168,24.5%,improve 3
2020-07-23,FINANCE,865546,244,369,,27.749,,,,5654,964,682,502,1898,9700,"3,822",20,iti Itaú: conta digital pra pagar e transferir,17.255,"3,5",18.453,65482,16874,25.8%,improve 3
2020-07-24,FINANCE,871252,267,276,,23.249,,,,5695,925,694,513,1922,9749,"3,816",19,iti Itaú: conta digital pra pagar e transferir,16.087,"3,94",16.486,58234,15875,27.3%,improve 3
2020-07-25,FINANCE,873834,166,192,,17.093,,,,5694,955,754,472,1921,9796,"3,819",20,iti Itaú: conta digital pra pagar e transferir,11.934,"4,14",13.540,54119,11705,21.6%,improve 3
2020-07-26,FINANCE,874343,149,146,,14.070,,,,5785,954,733,512,1848,9832,"3,846",20,iti Itaú: conta digital pra pagar e transferir,9.867,"3,6",12.892,47918,9585,20.0%,improve 3
2020-07-27,FINANCE,881038,250,474,,26.292,,,,5830,953,722,531,1816,9852,"3,857",20,iti Itaú: conta digital pra pagar e transferir,18.176,"3,58",18.362,54396,17711,32.6%,improve 3
2020-07-28,FINANCE,888346,268,341,,27.128,,,,5782,995,734,543,1840,9894,"3,842",21,iti Itaú: conta digital pra pagar e transferir,19.903,"3,91",18.796,40304,13723,34.0%,improve 3
2020-07-29,FINANCE,894013,246,358,,26.343,,,,5787,986,734,533,1902,9942,"3,827",21,iti Itaú: conta digital pra pagar e transferir,19.403,"4,43",19.554,70164,18804,26.8%,improve 3
2020-07-30,FINANCE,896970,221,336,,21.537,,,,5869,966,704,493,1963,9995,"3,829",21,iti Itaú: conta digital pra pagar e transferir,15.508,"4,07",17.751,54000,15036,27.8%,improve 3
2020-07-31,FINANCE,900769,224,254,,21.492,,,,5889,995,743,472,1939,10038,"3,839",19,iti Itaú: conta digital pra pagar e transferir,15.295,"3,59",16.470,53325,14795,27.7%,improve 3
2020-08-01,FINANCE,901136,119,198,,15.900,,,,5949,936,744,463,2003,10095,"3,829",21,iti Itaú: conta digital pra pagar e transferir,11.307,"3,72",14.614,49062,11091,22.6%,improve 3
2020-08-02,FINANCE,900588,121,120,,13.266,,,,5934,893,773,471,2058,10129,"3,807",21,iti Itaú: conta digital pra pagar e transferir,9.362,"3,41",13.159,41712,9065,21.7%,improve 3
2020-08-03,FINANCE,905732,221,288,,22.721,,,,5917,904,773,462,2109,10165,"3,792",22,iti Itaú: conta digital pra pagar e transferir,15.938,"3,49",16.432,41529,15598,37.6%,improve 3
2020-08-04,FINANCE,908483,206,269,,19.829,,,,5889,916,825,442,2134,10206,"3,782",22,iti Itaú: conta digital pra pagar e transferir,13.828,"3,66",15.935,37131,13445,36.2%,improve 3
2020-01-01,MAPS_AND_NAVIGATION,21761,-,-,,355,,,,52,9,7,14,45,127,"3,08",84,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",320,-,416,2623,305,11.6%,improve 1
2020-01-02,MAPS_AND_NAVIGATION,21996,1,1,,1093,,,,52,9,7,14,45,127,"3,08",53,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.051,3,871,3775,972,25.7%,improve 1
2020-01-03,MAPS_AND_NAVIGATION,22115,1,-,,998,,,,53,9,7,14,45,128,"3,08",37,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",936,"1,5",851,4111,867,21.1%,improve 1
2020-01-04,MAPS_AND_NAVIGATION,22259,2,1,,1071,,,,54,9,6,14,47,130,"3,06",28,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",999,-,891,4216,945,22.4%,improve 1
2020-01-05,MAPS_AND_NAVIGATION,22443,1,1,,1036,,,,55,9,5,14,47,130,"3,08",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",967,"2,33",819,4172,897,21.5%,improve 1
2020-01-06,MAPS_AND_NAVIGATION,22528,1,1,,887,,,,56,9,5,14,48,132,"3,08",24,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",824,2,778,3355,773,23.0%,improve 1
2020-01-07,MAPS_AND_NAVIGATION,22837,-,-,,1226,,,,56,9,5,15,50,135,"3,04",24,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.151,-,873,3312,1062,32.1%,improve 1
2020-01-08,MAPS_AND_NAVIGATION,23081,-,1,,1078,,,,53,9,6,15,52,135,"2,98",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",997,1,826,3186,907,28.5%,improve 1
2020-01-09,MAPS_AND_NAVIGATION,23262,1,-,,1095,,,,53,9,6,15,52,135,"2,98",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",999,-,848,3316,921,27.8%,improve 1
2020-01-10,MAPS_AND_NAVIGATION,23507,3,-,,1175,,,,52,9,6,15,53,135,"2,94",22,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.098,-,916,3594,1013,28.2%,improve 1
2020-01-11,MAPS_AND_NAVIGATION,23832,2,2,,1257,,,,52,9,6,15,53,135,"2,94",21,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.168,4,941,3770,1077,28.6%,improve 1
2020-01-12,MAPS_AND_NAVIGATION,23936,1,-,,1183,,,,53,9,7,15,54,138,"2,94",21,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.121,1,1.037,3650,1035,28.4%,improve 1
2020-01-13,MAPS_AND_NAVIGATION,24081,2,2,,1195,,,,53,12,5,15,53,138,"2,98",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.082,2,1.008,3386,980,28.9%,improve 1
2020-01-14,MAPS_AND_NAVIGATION,24292,1,5,,1238,,,,52,12,5,15,55,139,"2,94",25,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.140,-,985,3816,1040,27.3%,improve 1
2020-01-15,MAPS_AND_NAVIGATION,24446,87,6,,1290,,,,52,12,5,15,54,138,"2,94",26,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.208,-,1.130,4028,1083,26.9%,improve 1
2020-01-16,MAPS_AND_NAVIGATION,24539,138,1,,1254,,,,52,12,5,15,54,138,"2,94",25,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.162,-,1.122,3721,1075,28.9%,improve 1
2020-01-17,MAPS_AND_NAVIGATION,24772,29,4,,1304,,,,52,12,5,15,54,138,"2,94",25,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.171,"1,5",1.020,3751,1071,28.6%,improve 1
2020-01-18,MAPS_AND_NAVIGATION,24961,15,4,,1206,,,,52,12,5,17,54,140,"2,95",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.124,4,986,3550,1051,29.6%,improve 1
2020-01-19,MAPS_AND_NAVIGATION,25125,5,1,,1233,,,,50,13,5,18,56,142,"2,88",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.144,1,1.086,4020,1063,26.4%,improve 1
2020-01-20,MAPS_AND_NAVIGATION,25242,4,2,,1111,,,,51,13,7,19,55,145,"2,9",22,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.014,1,972,4011,925,23.1%,improve 1
2020-01-21,MAPS_AND_NAVIGATION,25791,8,2,,1850,,,,50,13,7,19,57,146,"2,86",25,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.737,1,1.270,5221,1619,31.0%,improve 1
2020-01-22,MAPS_AND_NAVIGATION,26191,116,6,,2005,,,,49,13,7,19,59,147,"2,82",22,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.864,5,1.566,5754,1732,30.1%,improve 1
2020-01-23,MAPS_AND_NAVIGATION,26649,17,10,,1939,,,,49,13,7,19,60,148,"2,82",20,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.792,-,1.457,5684,1659,29.2%,improve 1
2020-01-24,MAPS_AND_NAVIGATION,26982,44,19,,1768,,,,49,13,7,19,60,148,"2,82",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.624,"2,75",1.362,5647,1527,27.0%,improve 1
2020-01-25,MAPS_AND_NAVIGATION,27428,138,27,,1691,,,,52,13,7,20,60,152,"2,86",14,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.585,"3,25",1.236,6031,1468,24.3%,improve 1
2020-01-26,MAPS_AND_NAVIGATION,27817,20,16,,1616,,,,53,15,7,20,60,155,"2,89",14,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.490,-,1.197,5173,1382,26.7%,improve 1
2020-01-27,MAPS_AND_NAVIGATION,27949,7,34,,1382,,,,55,15,7,20,58,155,"2,93",14,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.246,"2,67",1.192,3865,1149,29.7%,improve 1
2020-01-28,MAPS_AND_NAVIGATION,28574,115,235,,2238,,,,56,16,8,20,59,159,"2,93",15,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",2.045,1,1.590,6322,1903,30.1%,improve 1
2020-01-29,MAPS_AND_NAVIGATION,28881,137,26,,1852,,,,56,17,9,17,59,158,"2,96",21,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.681,3,1.484,5357,1557,29.1%,improve 1
2020-01-30,MAPS_AND_NAVIGATION,29247,8,35,,1883,,,,55,18,9,18,62,162,"2,92",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.733,"1,5",1.475,5861,1588,27.1%,improve 1
2020-01-31,MAPS_AND_NAVIGATION,28978,13,25,,499,,,,54,18,9,18,64,163,"2,88",17,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",430,-,761,1336,393,29.4%,improve 1
2020-02-01,MAPS_AND_NAVIGATION,28558,5,13,,94,,,,53,18,9,18,66,164,"2,84",19,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",61,5,501,143,42,29.4%,improve 1
2020-02-02,MAPS_AND_NAVIGATION,28179,6,9,,61,,,,51,18,10,20,66,165,"2,81",24,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",38,-,440,100,32,32.0%,improve 1
2020-02-03,MAPS_AND_NAVIGATION,27924,1,15,,146,,,,53,18,10,18,66,165,"2,84",36,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",101,-,407,143,82,57.3%,improve 1
2020-02-04,MAPS_AND_NAVIGATION,27612,93,23,,80,,,,53,18,10,18,66,165,"2,84",59,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",32,2,399,74,26,35.1%,improve 1
2020-02-05,MAPS_AND_NAVIGATION,28062,17,17,,1310,,,,54,18,10,18,67,167,"2,84",110,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.179,"3,67",799,4916,1134,23.1%,improve 1
2020-02-06,MAPS_AND_NAVIGATION,28620,4,17,,1891,,,,51,18,12,18,70,169,"2,78",170,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.726,5,1.303,5348,1562,29.2%,improve 1
2020-02-07,MAPS_AND_NAVIGATION,29105,14,27,,1845,,,,53,18,11,18,68,168,"2,82",47,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.693,5,1.327,5744,1602,27.9%,improve 1
2020-02-08,MAPS_AND_NAVIGATION,29672,3,12,,1817,,,,55,18,12,17,68,170,"2,85",34,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.667,4,1.234,6931,1571,22.7%,improve 1
2020-02-09,MAPS_AND_NAVIGATION,30056,5,14,,1932,,,,55,19,12,17,69,172,"2,85",34,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.737,3,1.501,6038,1612,26.7%,improve 1
2020-02-10,MAPS_AND_NAVIGATION,30188,205,52,,1557,,,,58,19,12,15,70,174,"2,88",34,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.438,5,1.411,5049,1327,26.3%,improve 1
2020-02-11,MAPS_AND_NAVIGATION,30705,15,55,,1771,,,,62,17,12,16,69,176,"2,93",22,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.620,"4,5",1.266,6153,1514,24.6%,improve 1
2020-02-12,MAPS_AND_NAVIGATION,31241,6,87,,2071,,,,63,18,12,16,70,179,"2,93",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.874,5,1.519,6156,1770,28.8%,improve 1
2020-02-13,MAPS_AND_NAVIGATION,31713,3,33,,2074,,,,63,20,12,14,70,179,"2,95",19,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.853,-,1.531,6930,1699,24.5%,improve 1
2020-02-14,MAPS_AND_NAVIGATION,32165,95,16,,1910,,,,65,20,12,14,69,180,"2,99",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.714,"4,33",1.424,6244,1584,25.4%,improve 1
2020-02-15,MAPS_AND_NAVIGATION,32439,40,5,,1549,,,,67,20,13,14,71,185,"2,99",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.381,"4,5",1.257,4627,1266,27.4%,improve 1
2020-02-16,MAPS_AND_NAVIGATION,32692,7,8,,1800,,,,69,17,15,15,71,187,"2,99",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.628,-,1.507,5613,1536,27.4%,improve 1
2020-02-17,MAPS_AND_NAVIGATION,33073,7,5,,2021,,,,69,17,15,15,71,187,"2,99",17,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.830,5,1.593,5623,1674,29.8%,improve 1
2020-02-18,MAPS_AND_NAVIGATION,33260,103,16,,1674,,,,70,17,15,15,72,189,"2,99",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.506,5,1.456,4522,1404,31.0%,improve 1
2020-02-19,MAPS_AND_NAVIGATION,33589,159,10,,1715,,,,71,17,15,15,72,190,"2,99",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.519,2,1.377,5600,1438,25.7%,improve 1
2020-02-20,MAPS_AND_NAVIGATION,33574,23,5,,1200,,,,71,17,15,15,73,191,"2,99",16,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.064,5,1.148,3188,979,30.7%,improve 1
2020-02-21,MAPS_AND_NAVIGATION,33636,168,13,,1201,,,,72,17,15,15,74,193,"2,99",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.038,5,1.117,3152,958,30.4%,improve 1
2020-02-22,MAPS_AND_NAVIGATION,33697,125,9,,1203,,,,72,17,15,17,72,193,3,18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.064,5,1.094,3332,977,29.3%,improve 1
2020-02-23,MAPS_AND_NAVIGATION,33916,20,3,,1308,,,,73,17,15,17,73,195,3,18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.186,"3,67",1.060,3905,1086,27.8%,improve 1
2020-02-24,MAPS_AND_NAVIGATION,34074,12,4,,1369,,,,76,18,16,18,72,200,"3,04",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.214,1,1.189,3482,1133,32.5%,improve 1
2020-02-25,MAPS_AND_NAVIGATION,34105,126,8,,1362,,,,76,18,16,18,72,200,"3,04",17,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.177,3,1.322,3516,1091,31.0%,improve 1
2020-02-26,MAPS_AND_NAVIGATION,34112,31,2,,1347,,,,79,18,16,16,73,202,"3,07",17,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.195,"3,25",1.280,3572,1083,30.3%,improve 1
2020-02-27,MAPS_AND_NAVIGATION,34057,16,3,,997,,,,80,18,16,16,74,204,"3,07",19,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",868,1,1.045,2525,808,32.0%,improve 1
2020-02-28,MAPS_AND_NAVIGATION,33781,123,10,,506,,,,81,16,18,14,77,206,"3,05",18,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",424,4,746,1286,396,30.8%,improve 1
2020-02-29,MAPS_AND_NAVIGATION,33662,25,11,,531,,,,79,16,21,16,75,207,"3,04",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",456,-,664,1238,419,33.8%,improve 1
2020-03-01,MAPS_AND_NAVIGATION,33206,70,5,,92,,,,79,18,21,14,75,207,"3,06",27,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",48,2,553,93,41,44.1%,improve 1
2020-03-02,MAPS_AND_NAVIGATION,33234,78,8,,749,,,,79,18,21,14,75,207,"3,06",43,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",661,-,673,1817,617,34.0%,improve 1
2020-03-03,MAPS_AND_NAVIGATION,33091,14,2,,490,,,,80,18,21,14,75,208,"3,06",46,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",430,-,582,1219,391,32.1%,improve 1
2020-03-04,MAPS_AND_NAVIGATION,33533,9,2,,1350,,,,80,16,21,16,75,208,"3,04",55,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.221,5,938,3593,1135,31.6%,improve 1
2020-03-05,MAPS_AND_NAVIGATION,33539,158,9,,902,,,,80,17,21,17,76,211,"3,04",41,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",821,5,838,2799,753,26.9%,improve 1
2020-03-06,MAPS_AND_NAVIGATION,33835,17,18,,1067,,,,83,14,21,17,76,211,"3,05",37,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",933,"3,67",790,3083,867,28.1%,improve 1
2020-03-07,MAPS_AND_NAVIGATION,34003,116,13,,1089,,,,86,15,21,17,75,214,"3,09",33,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",957,5,865,2974,889,29.9%,improve 1
2020-03-08,MAPS_AND_NAVIGATION,34248,110,316,,1269,,,,88,15,21,17,73,214,"3,13",26,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.138,-,1.024,3524,1072,30.4%,improve 1
2020-03-09,MAPS_AND_NAVIGATION,34441,29,13,,1144,,,,89,15,21,17,74,216,"3,13",23,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.010,-,954,3100,930,30.0%,improve 1
2020-03-10,MAPS_AND_NAVIGATION,34595,9,9,,1133,,,,91,15,21,17,71,215,"3,17",19,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",997,5,924,3298,930,28.2%,improve 1
2020-03-11,MAPS_AND_NAVIGATION,35022,7,5,,1531,,,,91,15,21,17,71,215,"3,17",21,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",1.390,5,1.122,4437,1277,28.8%,improve 1
2020-03-12,MAPS_AND_NAVIGATION,35093,6,4,,997,,,,94,15,22,17,70,218,"3,21",20,"Quicko - Mapas, Rotas e Horário de Ônibus e Metrô",860,5,936,3114,802,25.8%,improve 1
